timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
8048000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8060000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8072000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8084000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8096000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8108000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8120000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8132000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8144000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8156000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8168000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8180000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8192000,47.3977508,8.5456074,488.101,0.0,0.0,0.0,0.0,1,1,0,0
8204000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8216000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8228000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8240000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8252000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8264000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8276000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8288000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8300000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8312000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8324000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8336000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8348000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8360000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8372000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8384000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8396000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8408000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8420000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8432000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8444000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8456000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8468000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8480000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8492000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8504000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8516000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8528000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8540000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8552000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8564000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8576000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8588000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
8600000,47.3977508,8.5456074,488.10303,0.0,0.0,0.0,0.0,1,1,0,0
9596000,47.39775078039937,8.545607421237548,488.10373,-0.0021794909,0.009125355,-0.07950318,1.6238006,1,1,1,0
21188000,47.39775093509472,8.545607317978734,488.0457,0.015021848,0.0013532303,-0.021452615,1.613818,1,1,1,0
22964000,47.39775084543101,8.545607339394564,488.02646,0.0050516985,0.0029651653,-0.0022146853,1.612098,1,1,1,0
28640000,47.39775084543101,8.545607339394564,488.02646,0.0050516985,0.0029651653,-0.0022146853,1.6128483,1,1,1,0
