timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
51888000,51888000,1310988,1310988,4.0480052e-05,2.2654517e-10,0.0001374191,-0.0060063307,0.0016541174,-0.037605125,4000,4000,0,0,1,1
52388000,52388000,1310988,1310988,0.0007105317,0.0013251891,0.00016298304,-0.00629974,0.0010111546,-0.037477154,4000,4000,0,0,1,1
52888000,52888000,1310988,1310988,0.00021518336,-1.3848768e-05,0.00024394564,-0.005845804,2.8569882e-05,-0.037760634,4000,4000,0,0,1,1
53388000,53388000,1310988,1310988,-1.1718037e-05,3.1957898e-05,0.0002045308,-0.00567525,-0.00094051665,-0.038863793,4000,4000,0,0,1,1
53888000,53888000,1310988,1310988,-0.00013422334,5.4328386e-05,0.00011717914,-0.005506599,-0.0016337777,-0.0387574,4000,4000,0,0,1,1
54388000,54388000,1310988,1310988,-8.095998e-05,2.1305303e-05,-0.00010439602,-0.0054228366,-0.0019905483,-0.039195567,4000,4000,0,0,1,1
54888000,54888000,1310988,1310988,0.0027015102,0.0015297052,0.0032820874,-0.005109804,-0.0022473363,-0.040204138,4000,4000,0,0,1,1
55388000,55388000,1310988,1310988,-0.00012248881,-0.00069030456,0.0037337504,-0.005085129,-0.0025003888,-0.040988702,4000,4000,0,0,1,1
55888000,55888000,1310988,1310988,-9.053058e-05,0.00063065015,0.0032043136,-0.0052965777,-0.002300035,-0.04098467,4000,4000,0,0,1,1
56388000,56388000,1310988,1310988,-0.00028762952,-0.00097578374,0.0032884704,-0.005614752,-0.0011002849,-0.043313976,4000,4000,0,0,1,1
56888000,56888000,1310988,1310988,0.0003760383,0.00091825763,-0.0007488815,-0.0066543613,0.0002686738,-0.041461393,4000,4000,0,0,1,1
57388000,57388000,1310988,1310988,1.7044873e-05,0.0012048153,-0.00047936634,-0.0073760943,-2.9488913e-06,-0.04034916,4000,4000,0,0,1,1
57888000,57888000,1310988,1310988,-5.9655074e-05,-0.00061572273,-0.00020240051,-0.006532372,0.00042418105,-0.040879708,4000,4000,0,0,1,1
58388000,58388000,1310988,1310988,-0.00011398325,9.587451e-06,-8.735175e-05,-0.005874532,0.001082021,-0.041356724,4000,4000,0,0,1,1
58888000,58888000,1310988,1310988,1.4913754e-05,0.00010652644,-2.3435843e-05,-0.00512381,0.0019476641,-0.040323492,4000,4000,0,0,1,1
59388000,59388000,1310988,1310988,-8.522132e-06,0.00013209274,5.965497e-05,-0.0044557964,0.0026204672,-0.03892285,4000,4000,0,0,1,1
59888000,59888000,1310988,1310988,-3.4088283e-05,5.326341e-05,0.00013315803,-0.0042181606,0.003020908,-0.038508043,4000,4000,0,0,1,1
60388000,60388000,1310988,1310988,0.0005976136,-0.00046765083,0.00022157514,-0.005719826,0.001126594,-0.037270736,4000,4000,0,0,1,1
60888000,60888000,1310988,1310988,0.00041864923,0.0011749866,0.00026418632,-0.005801229,0.0010834984,-0.037155814,4000,4000,0,0,1,1
61388000,61388000,1310988,1310988,-0.0003494068,-0.00014061485,0.000185356,-0.005288869,0.0005902929,-0.03809913,4000,4000,0,0,1,1
61888000,61888000,1310988,1310988,-0.00022583615,0.00017896439,2.556628e-05,-0.004652012,0.00034608433,-0.03843432,4000,4000,0,0,1,1
62388000,62388000,1310988,1310988,-0.00013315803,-3.7284302e-05,-7.243804e-05,-0.0039481167,0.00018806699,-0.03814223,4000,4000,0,0,1,1
62888000,62888000,1310988,1310988,-0.00013102742,5.3262916e-06,-0.00014274554,-0.0032681627,4.4414835e-05,-0.038458265,4000,4000,0,0,1,1
63388000,63388000,1310988,1310988,0.000309992,-0.00011611381,-0.0001384843,-0.0028659368,2.0472882e-05,-0.03909512,4000,4000,0,0,1,1
63888000,63888000,1310988,1310988,0.00033981723,-0.00024714012,0.00034408347,-0.0022578095,-5.6141613e-05,-0.039482985,4000,4000,0,0,1,1
64388000,64388000,1310988,1310988,0.00076912605,0.0012527532,0.00413429,-0.0022434443,0.00033650748,-0.0391861,4000,4000,0,0,1,1
64888000,64888000,1310988,1310988,-0.0012165399,-0.0007115977,0.0034280182,-0.002095004,-0.0003769647,-0.039324965,4000,4000,0,0,1,1
65388000,65388000,1310988,1310988,0.00034834366,-0.0019313268,0.0032543817,-0.0027893228,-0.00036738787,-0.040071953,4000,4000,0,0,1,1
65888000,65888000,1310988,1310988,-0.0008500838,-0.0010066804,0.0019227986,-0.004216267,0.00049931323,-0.040431086,4000,4000,0,0,1,1
66388000,66388000,1310988,1310988,0.0006615307,0.0009470214,-0.00097578025,-0.005815594,0.00065254216,-0.038683318,4000,4000,0,0,1,1
