timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
58876000,58876000,197388,0.14713854,0.160034,0.42596605,11.832727,0
59880000,59880000,197388,0.13920526,0.15796252,0.43092677,11.832727,0
60876000,60876000,197388,0.15165977,0.16078359,0.4328723,11.832727,0
61876000,61876000,197388,0.14464474,0.21721978,0.40620074,11.832514,0
62868000,62868000,197388,0.14714295,0.196746,0.42260185,11.832483,0
63880000,63880000,197388,0.16241652,0.14906462,0.42874113,11.832727,0
64876000,64876000,197388,0.15236858,0.15425524,0.42783698,11.832697,0
65872000,65872000,197388,0.15939562,0.14641483,0.42911813,11.832727,0
66876000,66876000,197388,0.1566254,0.14942527,0.43152922,11.832727,0
67876000,67876000,197388,0.15630628,0.144098,0.429097,11.832727,0
68880000,68880000,197388,0.1586132,0.14997852,0.42509824,11.832727,0
69876000,69876000,197388,0.15322092,0.14187075,0.42982805,11.832727,0
70876000,70876000,197388,0.1531769,0.15028597,0.42934874,11.832727,0
71868000,71868000,197388,0.16071087,0.15155555,0.42642468,11.832727,0
72876000,72876000,197388,0.16177323,0.14862773,0.43368736,11.832727,0
73876000,73876000,197388,0.15532446,0.14373963,0.43032217,11.832727,0
74884000,74884000,197388,0.15743017,0.14894468,0.42682844,11.832727,0
75876000,75876000,197388,0.15982649,0.14491026,0.43832058,11.832727,0
76876000,76876000,197388,0.16053472,0.15029953,0.4351082,11.832727,0
77884000,77884000,197388,0.15399109,0.14911489,0.43452543,11.832727,0
78876000,78876000,197388,0.15744929,0.14539126,0.43046576,11.832727,0
79876000,79876000,197388,0.15417634,0.14754076,0.43042615,11.832727,0
80872000,80872000,197388,0.15745135,0.14769962,0.43103322,11.832727,0
81880000,81880000,197388,-0.27243516,-0.055343147,0.39379227,11.831568,0
82876000,82876000,197388,-0.20018949,-0.07407339,-0.43036205,11.832727,0
83868000,83868000,197388,-0.19490273,-0.075430356,-0.4364507,11.832727,0
84876000,84876000,197388,-0.2045083,-0.07862285,-0.4274546,11.832727,0
85876000,85876000,197388,-0.20362279,-0.08163539,-0.4273013,11.832727,0
86884000,86884000,197388,-0.1984838,-0.07720806,-0.42997748,11.832727,0
87880000,87880000,197388,-0.19804859,-0.07346733,-0.4340365,11.832727,0
88876000,88876000,197388,-0.20326613,-0.07427569,-0.43237343,11.832727,0
89868000,89868000,197388,-0.20231996,-0.07620658,-0.42974147,11.832727,0
90876000,90876000,197388,-0.19608776,-0.07953913,-0.43006855,11.832727,0
91876000,91876000,197388,-0.1961022,-0.08194346,-0.436392,11.832727,0
92880000,92880000,197388,-0.20126107,-0.07772388,-0.4263996,11.832727,0
93880000,93880000,197388,-0.20665605,-0.07454352,-0.42881054,11.832727,0
94876000,94876000,197388,-0.19414087,-0.083143994,-0.4297572,11.832727,0
95884000,95884000,197388,-0.19415498,-0.0811947,-0.42528617,11.832727,0
96880000,96880000,197388,-0.19778019,-0.08198809,-0.4243291,11.832727,0
97872000,97872000,197388,-0.20619147,-0.07771365,-0.436025,11.832727,0
98868000,98868000,197388,-0.19904478,-0.0732263,-0.428595,11.832727,0
