timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
54000000,54000000,197388,0.009313367,-0.21859694,0.4255138,11.832727,0
55008000,55008000,197388,0.012590747,-0.21831325,0.4395381,11.832727,0
56000000,56000000,197388,0.012153159,-0.21466942,0.4319922,11.832727,0
57000000,57000000,197388,0.012800851,-0.21470869,0.43517038,11.832727,0
58008000,58008000,197388,-0.008405993,-0.21670619,0.42298877,11.832666,0
59000000,59000000,197388,0.018858176,-0.22094774,0.4293594,11.829889,0
60000000,60000000,197388,0.018276308,-0.21921118,0.4264571,11.825312,0
61008000,61008000,197388,0.013592378,-0.21682915,0.4282961,11.821131,0
62004000,62004000,197388,0.013062487,-0.21669939,0.43359202,11.819422,0
63000000,63000000,197388,0.011258169,-0.21924408,0.43271506,11.818293,0
64008000,64008000,197388,0.014120387,-0.20786257,0.42765638,11.81756,0
65000000,65000000,197388,0.0065908413,-0.21847232,0.42768377,11.817163,0
66000000,66000000,197388,0.009264149,-0.2126965,0.4298847,11.81698,0
67008000,67008000,197388,0.010119173,-0.21100736,0.4334165,11.81695,0
68000000,68000000,197388,0.0073089288,-0.21859492,0.4286602,11.81695,0
69000000,69000000,197388,0.007883743,-0.21233182,0.43191776,11.817072,0
70008000,70008000,197388,0.020567358,-0.22140136,0.4325712,11.8172245,0
71004000,71004000,197388,0.013275407,-0.21232428,0.4272291,11.81753,0
72000000,72000000,197388,0.0067109056,-0.21769534,0.42941833,11.817713,0
73008000,73008000,197388,0.010997951,-0.2125395,0.43004557,11.817804,0
74000000,74000000,197388,0.009253045,-0.22032362,0.4281739,11.819269,0
75000000,75000000,197388,0.011619739,-0.21482271,0.42446777,11.823877,0
76008000,76008000,197388,0.012690857,-0.22404535,0.42843497,11.828547,0
77004000,77004000,197388,0.009896883,-0.21269117,0.42524865,11.832636,0
78000000,78000000,197388,0.011466458,-0.21843335,0.42643374,11.829737,0
79008000,79008000,197388,0.0086014215,-0.21587549,0.42956692,11.830622,0
80000000,80000000,197388,0.008899022,-0.2088677,0.428956,11.831781,0
81000000,81000000,197388,0.003339816,-0.21022336,0.42347065,11.829645,0
82008000,82008000,197388,0.007724281,-0.21176806,0.43445882,11.83227,0
83004000,83004000,197388,0.01024526,-0.21852744,0.42461127,11.832727,0
84000000,84000000,197388,0.00540471,-0.21797772,0.4273987,11.832727,0
85008000,85008000,197388,0.008452015,-0.2258338,0.4271875,11.832727,0
86004000,86004000,197388,0.004447361,-0.21202306,0.43002906,11.832727,0
86996000,86996000,197388,0.010150625,-0.22291982,0.43570647,11.832727,0
88008000,88008000,197388,0.010055957,-0.21854967,0.43053478,11.832727,0
89004000,89004000,197388,0.004426885,-0.21151243,0.43186557,11.832727,0
