timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
32864000,32864000,1310988,1310988,-4.261062e-06,4.26106e-06,-4.2610536e-06,-0.0007948751,0.0005698208,-0.03935589,4000,4000,0,0,0,1
33364000,33364000,1310988,1310988,-1.0652634e-05,-1.8109506e-05,-5.32633e-06,-0.0008331823,0.0005506671,-0.03946602,4000,4000,0,0,0,1
33864000,33864000,1310988,1310988,-7.350325e-05,7.4568643e-06,2.1304857e-06,-0.000746991,0.0004836295,-0.040016692,4000,4000,0,0,0,1
34364000,34364000,1310988,1310988,-5.5393753e-05,3.903544e-11,-4.261063e-06,-0.00070868374,0.00064164674,-0.035975274,4000,4000,0,0,0,1
34864000,34864000,1310988,1310988,-3.5153727e-05,1.0652443e-06,-6.391621e-06,-0.0007517794,0.0006512235,-0.0363392,4000,4000,0,0,0,1
35364000,35364000,1310988,1310988,-2.343582e-05,-5.3263266e-06,-1.1440847e-11,-0.0007422026,0.00070868444,-0.038091753,4000,4000,0,0,0,1
35864000,35864000,1310988,1310988,1.065268e-06,-2.9827408e-05,-4.261061e-06,-0.0008140287,0.00074699166,-0.039111685,4000,4000,0,0,0,1
36364000,36364000,1310988,1310988,1.0652473e-06,-1.9174762e-05,-3.19579e-06,-0.00069910695,0.0007517801,-0.03947081,4000,4000,0,0,0,1
36864000,36864000,1310988,1310988,-9.587392e-06,-2.6631618e-05,9.5873565e-06,-0.0007422026,0.0006368584,-0.039494753,4000,4000,0,0,0,1
37364000,37364000,1310988,1310988,-9.587385e-06,-2.5566354e-05,9.5873675e-06,-0.0008858547,0.0006751657,-0.0396432,4000,4000,0,0,0,1
37864000,37864000,1310988,1310988,7.1869954e-12,-2.4501083e-05,-7.456857e-06,-0.0007613562,0.0006608005,-0.039432503,4000,4000,0,0,0,1
38364000,38364000,1310988,1310988,-4.2610554e-06,-1.917476e-05,1.7821954e-11,-0.0008092403,0.0006368584,-0.03942293,4000,4000,0,0,0,1
38864000,38864000,1310988,1310988,-9.587391e-06,-2.024002e-05,-9.5873775e-06,-0.00072304904,0.0005650324,-0.03937026,4000,4000,0,0,0,1
39364000,39364000,1310988,1310988,1.0652499e-06,-2.7696877e-05,1.2783177e-05,-0.0008236055,0.0006129164,-0.039389405,4000,4000,0,0,0,1
39864000,39864000,1310988,1310988,-5.3263e-06,-2.4501092e-05,-1.1717904e-05,-0.000746991,0.0007086845,-0.039475597,4000,4000,0,0,0,1
40364000,40364000,1310988,1310988,-1.06526495e-05,-2.1305292e-05,5.326304e-06,-0.0008283939,0.00053151353,-0.039351102,4000,4000,0,0,0,1
40864000,40864000,1310988,1310988,-2.1305455e-06,-1.9174759e-05,4.2610604e-06,-0.0010055647,0.0006608005,-0.039480392,4000,4000,0,0,0,1
41364000,41364000,1310988,1310988,-5.3263307e-06,-8.52212e-06,1.1717905e-05,-0.00064164604,0.0006129164,-0.039288856,4000,4000,0,0,0,1
41864000,41864000,1310988,1310988,-1.1717925e-05,-2.4501076e-05,5.326331e-06,-0.00077093294,0.00072783814,-0.03933674,4000,4000,0,0,0,1
42364000,42364000,1310988,1310988,3.1957914e-06,-1.3848437e-05,-8.522119e-06,-0.0007517794,0.0006991076,-0.0391883,4000,4000,0,0,0,1
42864000,42864000,1310988,1310988,3.1957866e-06,-1.4913704e-05,4.2610645e-06,-0.0006703766,0.00047405268,-0.039341528,4000,4000,0,0,0,1
43364000,43364000,1310988,1310988,-7.4568466e-06,-1.704424e-05,8.52211e-06,-0.0007565678,0.00058897445,-0.039279275,4000,4000,0,0,0,1
43864000,43864000,1310988,1310988,6.391585e-06,-1.9174762e-05,-4.2610545e-06,-0.00064164604,0.0007182613,-0.039279275,4000,4000,0,0,0,1
