timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
45112000,45112000,1310988,1310988,0.00032703573,0.0012378357,0.0010141341,-0.006981493,0.00049799465,-0.038800437,4000,4000,0,0,0,1
45612000,45612000,1310988,1310988,-0.0010737878,0.0014530199,0.0003717773,-0.0075896205,0.0005985512,-0.03905422,4000,4000,0,0,0,1
46112000,46112000,1310988,1310988,-0.00011185282,-0.000105461164,6.2850566e-05,-0.0073885066,0.00017238322,-0.039025497,4000,4000,0,0,0,1
46612000,46612000,1310988,1310988,3.195787e-06,-2.7696888e-05,1.1717886e-05,-0.00746991,4.3096315e-05,-0.039006334,4000,4000,0,0,0,1
47112000,47112000,1310988,1310988,-8.841699e-05,-7.9894824e-05,7.331259e-11,-0.00746991,8.140354e-05,-0.038790856,4000,4000,0,0,0,1
47612000,47612000,1310988,1310988,-0.0001512676,-1.0652663e-05,-2.6631536e-05,-0.007517794,3.3519507e-05,-0.039054215,4000,4000,0,0,0,1
48112000,48112000,1310988,1310988,-5.2198022e-05,-7.243798e-05,-1.2783035e-05,-0.0076375045,1.9154291e-05,-0.03859932,4000,4000,0,0,0,1
48612000,48612000,1310988,1310988,2.1305292e-05,-2.1305332e-06,-6.3915827e-06,-0.0077093304,0.00014365277,-0.038527504,4000,4000,0,0,0,1
49112000,49112000,1310988,1310988,1.5978974e-05,1.7044229e-05,2.1305402e-06,-0.007704542,0.00026815129,-0.03871424,4000,4000,0,0,0,1
49612000,49612000,1310988,1310988,1.9174755e-05,-1.38484465e-05,1.1767841e-12,-0.00780031,0.00048841786,-0.038905777,4000,4000,0,0,0,1
50112000,50112000,1310988,1310988,3.8349528e-05,-2.024001e-05,3.1958052e-06,-0.0077715795,0.00049320626,-0.03859932,4000,4000,0,0,0,1
50612000,50612000,1310988,1310988,8.52214e-06,-3.9414783e-05,2.1305314e-06,-0.007862559,0.00043095704,-0.03859453,4000,4000,0,0,0,1
51112000,51112000,1310988,1310988,3.6219008e-05,-2.1305279e-05,-1.0652213e-06,-0.0077811563,0.00044532225,-0.03856581,4000,4000,0,0,0,1
51612000,51612000,1310988,1310988,-1.1717921e-05,-3.1957934e-05,5.326321e-06,-0.007963115,0.00050278305,-0.038829163,4000,4000,0,0,0,1
52112000,52112000,1310988,1310988,-7.456858e-06,-2.1305268e-06,8.522113e-06,-0.007920019,0.00027293965,-0.03834075,4000,4000,0,0,0,1
52612000,52612000,1310988,1310988,-2.237056e-05,-8.522115e-06,-7.4568497e-06,-0.007848194,0.00037349618,-0.038436517,4000,4000,0,0,0,1
53112000,53112000,1310988,1310988,-3.4043653e-12,9.587378e-06,3.195799e-06,-0.008039731,0.00046926425,-0.03850834,4000,4000,0,0,0,1
53612000,53612000,1310988,1310988,-3.1958057e-06,-1.9174759e-05,2.13053e-06,-0.007910443,0.00029688174,-0.038699877,4000,4000,0,0,0,1
54112000,54112000,1310988,1310988,3.195794e-06,7.4568507e-06,-2.1305334e-06,-0.007939173,0.0003208237,-0.03837906,4000,4000,0,0,0,1
54612000,54612000,1310988,1310988,-1.9174764e-05,-3.3023203e-05,-7.4568343e-06,-0.007996634,0.00050757144,-0.038326383,4000,4000,0,0,0,1
55112000,55112000,1310988,1310988,-2.663161e-05,-2.6631618e-05,-2.1304895e-06,-0.007929596,0.0005410903,-0.03839821,4000,4000,0,0,0,1
55612000,55612000,1310988,1310988,1.1717914e-05,-2.4501083e-05,-2.1305275e-06,-0.008054094,0.00030645856,-0.03871424,4000,4000,0,0,0,1
56112000,56112000,1310988,1310988,8.522111e-06,-2.9827408e-05,6.3915963e-06,-0.008097191,0.00034476578,-0.038426943,4000,4000,0,0,0,1
56612000,56612000,1310988,1310988,-1.0652641e-05,2.3435823e-05,2.6786095e-12,-0.008092402,0.0003256121,-0.03859453,4000,4000,0,0,0,1
57112000,57112000,1310988,1310988,2.3435816e-05,1.4913712e-05,-5.326327e-06,-0.008078038,0.00034955418,-0.038489196,4000,4000,0,0,0,1
57612000,57612000,1310988,1310988,5.3263243e-06,-2.9827412e-05,6.3915704e-06,-0.008121132,0.0002873049,-0.038474824,4000,4000,0,0,0,1
58112000,58112000,1310988,1310988,-1.0652642e-05,-2.237056e-05,-4.2610627e-06,-0.007953539,0.00034955415,-0.038503557,4000,4000,0,0,0,1
58612000,58612000,1310988,1310988,1.0652655e-06,-3.941479e-05,-7.4568247e-06,-0.007900866,0.00021547885,-0.038273714,4000,4000,0,0,0,1
59112000,59112000,1310988,1310988,6.391568e-06,-3.728426e-05,5.326311e-06,-0.008020577,0.00020590205,-0.03846525,4000,4000,0,0,0,1
59612000,59612000,1310988,1310988,3.19579e-06,-1.0652627e-06,-9.587382e-06,-0.008073248,0.00029209335,-0.03861848,4000,4000,0,0,0,1
60112000,60112000,1310988,1310988,1.0652626e-06,5.326322e-06,5.3263234e-06,-0.008164228,0.00037349618,-0.03855144,4000,4000,0,0,0,1
60612000,60612000,1310988,1310988,-4.0480052e-05,-5.0067436e-05,1.06527e-06,-0.007924808,0.00020590205,-0.0382785,4000,4000,0,0,0,1
61112000,61112000,1310988,1310988,-2.5566327e-05,-2.5566364e-05,-1.1717928e-05,-0.007905655,0.0002633629,-0.038561013,4000,4000,0,0,0,1
61612000,61612000,1310988,1310988,2.1305245e-06,-4.154532e-05,-1.49136995e-05,-0.0081354985,0.00024899765,-0.038675934,4000,4000,0,0,0,1
62112000,62112000,1310988,1310988,0.00015765733,0.0017225328,-2.0243706e-05,-0.007943962,0.00025378604,-0.038307235,4000,4000,0,0,0,1
62612000,62612000,1310988,1310988,-0.00023968452,-2.9827312e-05,-2.4501158e-05,-0.007206548,0.00010055717,-0.039068587,4000,4000,0,0,0,1
63112000,63112000,1310988,1310988,-7.4568496e-05,0.00013954967,-9.587383e-05,-0.005947198,0.00019153682,-0.039293647,4000,4000,0,0,0,1
63612000,63612000,1310988,1310988,-4.580638e-05,0.000100134836,-0.00013848442,-0.00500867,0.00022505566,-0.039427713,4000,4000,0,0,0,1
64112000,64112000,1310988,1310988,0.0002833603,-0.00012037492,-0.00016298557,-0.00398874,0.00028730492,-0.039164353,4000,4000,0,0,0,1
64612000,64612000,1310988,1310988,0.002325468,0.00085433933,0.0024383957,-0.002964022,0.0002394209,-0.0398874,4000,4000,0,0,0,1
65112000,65112000,1310988,1310988,-0.00068602257,-0.001210143,0.0040022,-0.002528277,-0.0001244978,-0.039777268,4000,4000,0,0,0,1
65612000,65612000,1310988,1310988,-0.0014274518,0.001209078,0.0032416005,-0.003174712,-0.00052672374,-0.0392697,4000,4000,0,0,0,1
66112000,66112000,1310988,1310988,0.00036112097,-0.001301767,0.0032330726,-0.003447651,-4.7883354e-05,-0.039308008,4000,4000,0,0,0,1
66612000,66612000,1310988,1310988,-0.001139828,-0.0011973632,0.0012410319,-0.0046543283,0.0007709337,-0.04044286,4000,4000,0,0,0,1
67112000,67112000,1310988,1310988,0.000599745,0.00081812206,-0.0008937573,-0.0064068846,0.0008092409,-0.038939293,4000,4000,0,0,0,1
67612000,67612000,1310988,1310988,9.9070516e-05,0.0011291809,-0.00015339439,-0.007503429,0.00046447586,-0.03847961,4000,4000,0,0,0,1
68112000,68112000,1310988,1310988,0.0004495415,-0.0006753779,-6.178511e-05,-0.0072352784,0.0002633629,-0.038685516,4000,4000,0,0,0,1
