timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
70492000,32767,32767,32767,32767,32767,32767
70496000,32767,32767,32767,0,32767,32767
70500000,32767,32767,32767,32767,32767,32767
70504000,32767,32767,32767,32767,32767,32767
70508000,32767,32767,32767,32767,32767,32767
70512000,32767,32767,32767,32767,32767,32767
70516000,32767,32767,32767,32767,32767,32767
70520000,32767,32767,32767,32767,32767,32767
70524000,32767,32767,32767,32767,32767,32767
70528000,32767,32767,32767,32767,32767,32767
70532000,32767,32767,32767,32767,32767,32767
70536000,32767,32767,32767,32767,32767,32767
70540000,32767,32767,32767,32767,32767,32767
70544000,32767,32767,32767,32767,32767,32767
70548000,32767,32767,32767,-40,32767,32767
70552000,32767,32767,32767,32767,32767,32767
70556000,32767,32767,32767,32767,32767,32767
70560000,32767,32767,32767,32767,32767,32767
70564000,32767,32767,32767,32767,32767,32767
70568000,32767,32767,32767,32767,32767,32767
70572000,32767,32767,32767,32767,32767,32767
70576000,32767,32767,32767,32767,32767,32767
70580000,32767,32767,32767,32767,32767,32767
70584000,32767,32767,32767,32767,32767,32767
70588000,32767,32767,32767,32767,32767,32767
70592000,32767,32767,32767,32767,32767,32767
70596000,32767,32767,32767,32767,32767,32767
70600000,32767,32767,32767,32767,32767,32767
70604000,32767,32767,32767,32767,32767,32767
70608000,32767,32767,32767,32767,32767,32767
70612000,32767,32767,32767,0,0,32767
70616000,32767,32767,32767,32767,32767,32767
70620000,32767,32767,32767,32767,32767,32767
70624000,32767,32767,32767,32767,32767,32767
70628000,32767,32767,32767,32767,32767,32767
70632000,32767,32767,32767,32767,-40,32767
70636000,32767,32767,32767,32767,32767,32767
70640000,32767,32767,32767,32767,32767,32767
70644000,32767,32767,32767,32767,32767,32767
70648000,32767,32767,32767,32767,32767,32767
70652000,32767,32767,32767,32767,32767,32767
70656000,32767,32767,32767,32767,32767,32767
70660000,32767,32767,32767,32767,32767,32767
70664000,32767,32767,32767,32767,32767,32767
70668000,32767,32767,32767,-40,32767,32767
70672000,32767,32767,32767,32767,32767,32767
70676000,32767,32767,32767,32767,32767,32767
70680000,32767,32767,32767,32767,32767,32767
70684000,32767,32767,32767,32767,32767,32767
70688000,32767,32767,32767,32767,32767,32767
70692000,32767,32767,32767,32767,32767,32767
70696000,32767,32767,32767,32767,32767,32767
70700000,32767,32767,32767,32767,32767,32767
70704000,32767,32767,32767,32767,32767,32767
70708000,32767,32767,32767,32767,32767,32767
70712000,32767,32767,32767,32767,32767,32767
70716000,32767,32767,32767,32767,32767,32767
70720000,32767,32767,32767,32767,32767,32767
70724000,32767,32767,32767,32767,32767,32767
70728000,32767,32767,32767,32767,32767,32767
70732000,32767,32767,32767,32767,32767,32767
70736000,32767,32767,32767,0,32767,32767
70740000,32767,32767,32767,32767,32767,32767
70744000,32767,32767,32767,32767,32767,32767
70748000,32767,32767,32767,32767,32767,32767
70752000,32767,32767,32767,32767,32767,32767
70756000,32767,32767,32767,32767,32767,32767
70760000,32767,32767,32767,32767,32767,32767
70764000,32767,32767,32767,32767,-40,32767
70768000,32767,32767,32767,32767,32767,32767
70772000,32767,32767,32767,32767,-40,32767
70776000,32767,32767,32767,32767,32767,32767
70780000,32767,32767,32767,32767,32767,32767
70784000,32767,32767,32767,32767,32767,32767
70788000,32767,32767,32767,-40,32767,32767
70792000,32767,32767,32767,32767,32767,32767
70796000,32767,32767,32767,32767,32767,32767
70800000,32767,32767,32767,32767,32767,32767
70804000,32767,32767,32767,32767,32767,32767
70808000,32767,32767,32767,32767,32767,32767
70812000,32767,32767,32767,32767,32767,32767
70816000,32767,32767,32767,32767,32767,32767
70820000,32767,32767,32767,32767,32767,32767
70824000,32767,32767,32767,32767,32767,32767
70828000,32767,32767,32767,32767,32767,32767
70832000,32767,32767,32767,32767,32767,32767
70836000,32767,32767,32767,32767,32767,32767
70840000,32767,32767,32767,32767,32767,32767
70844000,32767,32767,32767,32767,32767,32767
70848000,32767,32767,32767,32767,32767,32767
70852000,32767,32767,32767,32767,32767,32767
70856000,32767,32767,32767,-40,32767,32767
70860000,32767,32767,32767,32767,32767,32767
70864000,32767,32767,32767,32767,32767,32767
70868000,32767,32767,32767,32767,32767,32767
70872000,32767,32767,32767,32767,32767,32767
70876000,32767,32767,32767,32767,32767,32767
70880000,32767,32767,32767,32767,32767,32767
70884000,32767,32767,32767,-40,32767,32767
70888000,32767,32767,32767,32767,32767,32767
70892000,32767,32767,32767,32767,32767,32767
70896000,32767,32767,32767,32767,-40,32767
70900000,32767,32767,32767,32767,32767,32767
70904000,32767,32767,32767,32767,32767,32767
70908000,32767,32767,32767,32767,-40,32767
70912000,32767,32767,32767,32767,32767,32767
70916000,32767,32767,32767,32767,32767,32767
70920000,32767,32767,32767,32767,32767,32767
70924000,32767,32767,32767,32767,32767,32767
70928000,32767,32767,32767,32767,32767,32767
70932000,32767,32767,32767,32767,32767,32767
70936000,32767,32767,32767,32767,32767,32767
70940000,32767,32767,32767,32767,32767,32767
70944000,32767,32767,32767,32767,32767,32767
70948000,32767,32767,32767,32767,32767,32767
70952000,32767,32767,32767,32767,32767,32767
70956000,32767,32767,32767,32767,32767,32767
70960000,32767,32767,32767,32767,32767,32767
70964000,32767,32767,32767,32767,32767,32767
70968000,32767,32767,32767,32767,32767,32767
70972000,32767,32767,32767,32767,32767,32767
70976000,32767,32767,32767,32767,32767,32767
70980000,32767,32767,32767,-40,32767,32767
70984000,32767,32767,32767,32767,32767,32767
70988000,32767,32767,32767,32767,32767,32767
70992000,32767,32767,32767,32767,32767,32767
70996000,32767,32767,32767,32767,32767,32767
71000000,32767,32767,32767,32767,32767,32767
71004000,32767,32767,32767,-40,32767,32767
71008000,32767,32767,32767,32767,32767,32767
71012000,32767,32767,32767,32767,32767,32767
71016000,32767,32767,32767,32767,32767,32767
71020000,32767,32767,32767,32767,32767,32767
71024000,32767,32767,32767,32767,32767,32767
71028000,32767,32767,32767,32767,32767,32767
71032000,32767,32767,32767,32767,32767,32767
71036000,32767,32767,32767,32767,32767,32767
71040000,32767,32767,32767,32767,-40,32767
71044000,32767,32767,32767,32767,32767,32767
71048000,32767,32767,32767,32767,32767,32767
71052000,32767,32767,32767,32767,-40,32767
71056000,32767,32767,32767,32767,32767,32767
71060000,32767,32767,32767,32767,32767,32767
71064000,32767,32767,32767,32767,32767,32767
71068000,32767,32767,32767,32767,32767,32767
71072000,32767,32767,32767,32767,32767,32767
71076000,32767,32767,32767,32767,32767,32767
71080000,32767,32767,32767,32767,32767,32767
71084000,32767,32767,32767,32767,32767,32767
71088000,32767,32767,32767,32767,32767,32767
71092000,32767,32767,32767,32767,32767,32767
71096000,32767,32767,32767,32767,32767,32767
71100000,32767,32767,32767,-40,32767,32767
71104000,32767,32767,32767,32767,32767,32767
71108000,32767,32767,32767,32767,32767,32767
71112000,32767,32767,32767,32767,32767,32767
71116000,32767,32767,32767,32767,32767,32767
71120000,32767,32767,32767,-40,32767,32767
71124000,32767,32767,32767,32767,32767,32767
71128000,32767,32767,32767,32767,32767,32767
71132000,32767,32767,32767,32767,32767,32767
71136000,32767,32767,32767,32767,32767,32767
71140000,32767,32767,32767,32767,32767,32767
71144000,32767,32767,32767,32767,32767,32767
71148000,32767,32767,32767,32767,32767,32767
71152000,32767,32767,32767,32767,32767,32767
71156000,32767,32767,32767,32767,32767,32767
71160000,32767,32767,32767,32767,32767,32767
71164000,32767,32767,32767,32767,32767,32767
71168000,32767,32767,32767,32767,32767,32767
71172000,32767,32767,32767,32767,32767,32767
71176000,32767,32767,32767,32767,32767,32767
71180000,32767,32767,32767,32767,32767,32767
71184000,32767,32767,32767,32767,-40,32767
71188000,32767,32767,32767,32767,32767,32767
71192000,32767,32767,32767,32767,32767,32767
71196000,32767,32767,32767,32767,-40,32767
71200000,32767,32767,32767,32767,32767,32767
71204000,32767,32767,32767,32767,32767,32767
71208000,32767,32767,32767,32767,32767,32767
71212000,32767,32767,32767,32767,32767,32767
71216000,32767,32767,32767,0,32767,32767
71220000,32767,32767,32767,32767,32767,32767
71224000,32767,32767,32767,32767,32767,32767
71228000,32767,32767,32767,32767,32767,32767
71232000,32767,32767,32767,32767,32767,32767
71236000,32767,32767,32767,32767,32767,32767
71240000,32767,32767,32767,32767,32767,32767
71244000,32767,32767,32767,-40,32767,32767
71248000,32767,32767,32767,32767,32767,32767
71252000,32767,32767,32767,32767,32767,32767
71256000,32767,32767,32767,32767,32767,32767
71260000,32767,32767,32767,32767,32767,32767
71264000,32767,32767,32767,32767,32767,32767
71268000,32767,32767,32767,32767,32767,32767
71272000,32767,32767,32767,32767,32767,32767
71276000,32767,32767,32767,32767,32767,32767
71280000,32767,32767,32767,32767,32767,32767
71284000,32767,32767,32767,32767,32767,32767
71288000,32767,32767,32767,32767,32767,32767
71292000,32767,32767,32767,32767,32767,32767
71296000,32767,32767,32767,32767,32767,32767
71300000,32767,32767,32767,32767,32767,32767
71304000,32767,32767,32767,32767,32767,32767
71308000,32767,32767,32767,32767,32767,32767
71312000,32767,32767,32767,32767,32767,32767
71316000,32767,32767,32767,32767,32767,32767
71320000,32767,32767,32767,32767,32767,32767
71324000,32767,32767,32767,32767,32767,32767
71328000,32767,32767,32767,32767,-40,32767
71332000,32767,32767,32767,32767,32767,32767
71336000,32767,32767,32767,32767,32767,32767
71340000,32767,32767,32767,-40,-40,32767
71344000,32767,32767,32767,32767,32767,32767
71348000,32767,32767,32767,32767,32767,32767
71352000,32767,32767,32767,32767,32767,32767
71356000,32767,32767,32767,32767,32767,32767
71360000,32767,32767,32767,0,32767,32767
71364000,32767,32767,32767,32767,32767,32767
71368000,32767,32767,32767,32767,32767,32767
71372000,32767,32767,32767,32767,32767,32767
71376000,32767,32767,32767,32767,32767,32767
71380000,32767,32767,32767,32767,32767,32767
71384000,32767,32767,32767,32767,32767,32767
71388000,32767,32767,32767,32767,32767,32767
71392000,32767,32767,32767,32767,32767,32767
71396000,32767,32767,32767,32767,32767,32767
71400000,32767,32767,32767,32767,32767,32767
71404000,32767,32767,32767,32767,32767,32767
71408000,32767,32767,32767,32767,32767,32767
71412000,32767,32767,32767,32767,32767,32767
71416000,32767,32767,32767,32767,32767,32767
71420000,32767,32767,32767,32767,32767,32767
71424000,32767,32767,32767,32767,32767,32767
71428000,32767,32767,32767,32767,32767,32767
71432000,32767,32767,32767,32767,32767,32767
71436000,32767,32767,32767,32767,32767,32767
71440000,32767,32767,32767,32767,32767,32767
71444000,32767,32767,32767,32767,32767,32767
71448000,32767,32767,32767,32767,32767,32767
71452000,32767,32767,32767,32767,32767,32767
71456000,32767,32767,32767,0,32767,32767
71460000,32767,32767,32767,32767,32767,32767
71464000,32767,32767,32767,32767,32767,32767
71468000,32767,32767,32767,32767,0,32767
71472000,32767,32767,32767,32767,32767,32767
71476000,32767,32767,32767,32767,32767,32767
71480000,32767,32767,32767,0,0,32767
71484000,32767,32767,32767,32767,32767,32767
71488000,32767,32767,32767,32767,32767,32767
71492000,32767,32767,32767,32767,32767,32767
71496000,32767,32767,32767,32767,32767,32767
71500000,32767,32767,32767,32767,32767,32767
71504000,32767,32767,32767,32767,32767,32767
71508000,32767,32767,32767,32767,32767,32767
71512000,32767,32767,32767,32767,32767,32767
71516000,32767,32767,32767,32767,32767,32767
71520000,32767,32767,32767,32767,32767,32767
71524000,32767,32767,32767,32767,32767,32767
71528000,32767,32767,32767,32767,32767,32767
71532000,32767,32767,32767,32767,32767,32767
71536000,32767,32767,32767,32767,32767,32767
71540000,32767,32767,32767,32767,32767,32767
71544000,32767,32767,32767,32767,32767,32767
71548000,32767,32767,32767,32767,32767,32767
71552000,32767,32767,32767,32767,32767,32767
71556000,32767,32767,32767,32767,32767,32767
71560000,32767,32767,32767,32767,32767,32767
71564000,32767,32767,32767,32767,32767,32767
71568000,32767,32767,32767,32767,32767,32767
71572000,32767,32767,32767,32767,32767,32767
71576000,32767,32767,32767,0,32767,32767
71580000,32767,32767,32767,32767,32767,32767
71584000,32767,32767,32767,32767,32767,32767
71588000,32767,32767,32767,32767,32767,32767
71592000,32767,32767,32767,32767,32767,32767
71596000,32767,32767,32767,0,32767,32767
71600000,32767,32767,32767,32767,32767,32767
71604000,32767,32767,32767,32767,32767,32767
71608000,32767,32767,32767,32767,32767,32767
71612000,32767,32767,32767,32767,0,32767
71616000,32767,32767,32767,32767,32767,32767
71620000,32767,32767,32767,32767,0,32767
71624000,32767,32767,32767,32767,32767,32767
71628000,32767,32767,32767,32767,32767,32767
71632000,32767,32767,32767,32767,32767,32767
71636000,32767,32767,32767,32767,32767,32767
71640000,32767,32767,32767,32767,32767,32767
71644000,32767,32767,32767,32767,32767,32767
71648000,32767,32767,32767,32767,32767,32767
71652000,32767,32767,32767,32767,32767,32767
71656000,32767,32767,32767,32767,32767,32767
71660000,32767,32767,32767,32767,32767,32767
71664000,32767,32767,32767,32767,32767,32767
71668000,32767,32767,32767,32767,32767,32767
71672000,32767,32767,32767,32767,32767,32767
71676000,32767,32767,32767,-40,32767,32767
71680000,32767,32767,32767,32767,32767,32767
71684000,32767,32767,32767,32767,32767,32767
71688000,32767,32767,32767,32767,32767,32767
71692000,32767,32767,32767,32767,32767,32767
71696000,32767,32767,32767,32767,32767,32767
71700000,32767,32767,32767,32767,32767,32767
71704000,32767,32767,32767,32767,32767,32767
71708000,32767,32767,32767,32767,32767,32767
71712000,32767,32767,32767,32767,32767,32767
71716000,32767,32767,32767,32767,32767,32767
71720000,32767,32767,32767,0,32767,32767
71724000,32767,32767,32767,32767,32767,32767
71728000,32767,32767,32767,32767,32767,32767
71732000,32767,32767,32767,32767,32767,32767
71736000,32767,32767,32767,32767,32767,32767
71740000,32767,32767,32767,32767,32767,32767
71744000,32767,32767,32767,32767,0,32767
71748000,32767,32767,32767,32767,32767,32767
71752000,32767,32767,32767,32767,32767,32767
71756000,32767,32767,32767,32767,32767,32767
71760000,32767,32767,32767,32767,32767,32767
71764000,32767,32767,32767,32767,32767,32767
71768000,32767,32767,32767,32767,32767,32767
71772000,32767,32767,32767,32767,-40,32767
71776000,32767,32767,32767,32767,32767,32767
71780000,32767,32767,32767,32767,32767,32767
71784000,32767,32767,32767,32767,32767,32767
71788000,32767,32767,32767,32767,32767,32767
71792000,32767,32767,32767,32767,32767,32767
71796000,32767,32767,32767,-40,32767,32767
71800000,32767,32767,32767,32767,32767,32767
71804000,32767,32767,32767,32767,32767,32767
71808000,32767,32767,32767,32767,32767,32767
71812000,32767,32767,32767,32767,32767,32767
71816000,32767,32767,32767,32767,32767,32767
71820000,32767,32767,32767,32767,32767,32767
71824000,32767,32767,32767,32767,32767,32767
71828000,32767,32767,32767,32767,32767,32767
71832000,32767,32767,32767,32767,32767,32767
71836000,32767,32767,32767,32767,32767,32767
71840000,32767,32767,32767,32767,32767,32767
71844000,32767,32767,32767,-40,32767,32767
71848000,32767,32767,32767,32767,32767,32767
71852000,32767,32767,32767,32767,32767,32767
71856000,32767,32767,32767,32767,32767,32767
71860000,32767,32767,32767,32767,32767,32767
71864000,32767,32767,32767,32767,32767,32767
71868000,32767,32767,32767,32767,32767,32767
71872000,32767,32767,32767,32767,32767,32767
71876000,32767,32767,32767,32767,32767,32767
71880000,32767,32767,32767,32767,32767,32767
71884000,32767,32767,32767,32767,0,32767
71888000,32767,32767,32767,32767,32767,32767
71892000,32767,32767,32767,32767,32767,32767
71896000,32767,32767,32767,32767,32767,32767
71900000,32767,32767,32767,32767,0,32767
71904000,32767,32767,32767,32767,32767,32767
71908000,32767,32767,32767,32767,32767,32767
71912000,32767,32767,32767,0,32767,32767
71916000,32767,32767,32767,32767,32767,32767
71920000,32767,32767,32767,32767,32767,32767
71924000,32767,32767,32767,32767,32767,32767
71928000,32767,32767,32767,32767,32767,32767
71932000,32767,32767,32767,32767,32767,32767
71936000,32767,32767,32767,32767,32767,32767
71940000,32767,32767,32767,32767,32767,32767
71944000,32767,32767,32767,32767,32767,32767
71948000,32767,32767,32767,32767,32767,32767
71952000,32767,32767,32767,32767,32767,32767
71956000,32767,32767,32767,32767,32767,32767
71960000,32767,32767,32767,-40,32767,32767
71964000,32767,32767,32767,32767,32767,32767
71968000,32767,32767,32767,32767,32767,32767
71972000,32767,32767,32767,32767,32767,32767
71976000,32767,32767,32767,32767,32767,32767
71980000,32767,32767,32767,32767,32767,32767
71984000,32767,32767,32767,32767,32767,32767
71988000,32767,32767,32767,32767,32767,32767
71992000,32767,32767,32767,32767,32767,32767
71996000,32767,32767,32767,32767,32767,32767
72000000,32767,32767,32767,32767,32767,32767
72004000,32767,32767,32767,32767,32767,32767
72008000,32767,32767,32767,32767,32767,32767
72012000,32767,32767,32767,-40,32767,32767
72016000,32767,32767,32767,32767,32767,32767
72020000,32767,32767,32767,32767,32767,32767
72024000,32767,32767,32767,32767,32767,32767
72028000,32767,32767,32767,32767,32767,32767
72032000,32767,32767,32767,32767,32767,32767
72036000,32767,32767,32767,32767,-40,32767
72040000,32767,32767,32767,32767,32767,32767
72044000,32767,32767,32767,32767,0,32767
72048000,32767,32767,32767,32767,32767,32767
72052000,32767,32767,32767,32767,32767,32767
72056000,32767,32767,32767,32767,32767,32767
72060000,32767,32767,32767,32767,32767,32767
72064000,32767,32767,32767,32767,32767,32767
72068000,32767,32767,32767,32767,32767,32767
72072000,32767,32767,32767,32767,32767,32767
72076000,32767,32767,32767,32767,32767,32767
72080000,32767,32767,32767,0,32767,32767
72084000,32767,32767,32767,32767,32767,32767
72088000,32767,32767,32767,32767,32767,32767
72092000,32767,32767,32767,32767,32767,32767
72096000,32767,32767,32767,32767,32767,32767
72100000,32767,32767,32767,32767,32767,32767
72104000,32767,32767,32767,32767,32767,32767
72108000,32767,32767,32767,32767,32767,32767
72112000,32767,32767,32767,32767,32767,32767
72116000,32767,32767,32767,32767,32767,32767
72120000,32767,32767,32767,32767,32767,32767
72124000,32767,32767,32767,32767,32767,32767
72128000,32767,32767,32767,-40,32767,32767
72132000,32767,32767,32767,32767,32767,32767
72136000,32767,32767,32767,32767,32767,32767
72140000,32767,32767,32767,32767,32767,32767
72144000,32767,32767,32767,32767,32767,32767
72148000,32767,32767,32767,32767,32767,32767
72152000,32767,32767,32767,32767,32767,32767
72156000,32767,32767,32767,32767,32767,32767
72160000,32767,32767,32767,32767,32767,32767
72164000,32767,32767,32767,32767,32767,32767
72168000,32767,32767,32767,32767,32767,32767
72172000,32767,32767,32767,32767,32767,32767
72176000,32767,32767,32767,32767,0,32767
72180000,32767,32767,32767,-40,32767,32767
72184000,32767,32767,32767,32767,32767,32767
72188000,32767,32767,32767,32767,0,32767
72192000,32767,32767,32767,32767,32767,32767
72196000,32767,32767,32767,32767,32767,32767
72200000,32767,32767,32767,32767,32767,32767
72204000,32767,32767,32767,32767,32767,32767
72208000,32767,32767,32767,32767,32767,32767
72212000,32767,32767,32767,32767,32767,32767
72216000,32767,32767,32767,32767,32767,32767
72220000,32767,32767,32767,32767,32767,32767
72224000,32767,32767,32767,32767,32767,32767
72228000,32767,32767,32767,32767,32767,32767
72232000,32767,32767,32767,32767,32767,32767
72236000,32767,32767,32767,32767,32767,32767
72240000,32767,32767,32767,32767,32767,32767
72244000,32767,32767,32767,32767,32767,32767
72248000,32767,32767,32767,32767,32767,32767
72252000,32767,32767,32767,-40,32767,32767
72256000,32767,32767,32767,32767,32767,32767
72260000,32767,32767,32767,32767,32767,32767
72264000,32767,32767,32767,32767,32767,32767
72268000,32767,32767,32767,32767,32767,32767
72272000,32767,32767,32767,32767,32767,32767
72276000,32767,32767,32767,32767,32767,32767
72280000,32767,32767,32767,32767,32767,32767
72284000,32767,32767,32767,32767,32767,32767
72288000,32767,32767,32767,32767,32767,32767
72292000,32767,32767,32767,0,32767,32767
72296000,32767,32767,32767,32767,32767,32767
72300000,32767,32767,32767,32767,32767,32767
72304000,32767,32767,32767,32767,32767,32767
72308000,32767,32767,32767,32767,32767,32767
72312000,32767,32767,32767,32767,32767,32767
72316000,32767,32767,32767,32767,32767,32767
72320000,32767,32767,32767,32767,-40,32767
72324000,32767,32767,32767,32767,32767,32767
72328000,32767,32767,32767,32767,32767,32767
72332000,32767,32767,32767,32767,-40,32767
72336000,32767,32767,32767,32767,32767,32767
72340000,32767,32767,32767,32767,32767,32767
72344000,32767,32767,32767,0,32767,32767
72348000,32767,32767,32767,32767,32767,32767
72352000,32767,32767,32767,32767,32767,32767
72356000,32767,32767,32767,32767,32767,32767
72360000,32767,32767,32767,32767,32767,32767
72364000,32767,32767,32767,32767,32767,32767
72368000,32767,32767,32767,32767,32767,32767
72372000,32767,32767,32767,32767,32767,32767
72376000,32767,32767,32767,32767,32767,32767
72380000,32767,32767,32767,32767,32767,32767
72384000,32767,32767,32767,32767,32767,32767
72388000,32767,32767,32767,32767,32767,32767
72392000,32767,32767,32767,32767,32767,32767
72396000,32767,32767,32767,32767,32767,32767
72400000,32767,32767,32767,32767,32767,32767
72404000,32767,32767,32767,32767,32767,32767
72408000,32767,32767,32767,32767,32767,32767
72412000,32767,32767,32767,32767,32767,32767
72416000,32767,32767,32767,32767,32767,32767
72420000,32767,32767,32767,-40,32767,32767
72424000,32767,32767,32767,32767,32767,32767
72428000,32767,32767,32767,32767,32767,32767
72432000,32767,32767,32767,32767,32767,32767
72436000,32767,32767,32767,32767,32767,32767
72440000,32767,32767,32767,32767,32767,32767
72444000,32767,32767,32767,32767,32767,32767
72448000,32767,32767,32767,32767,32767,32767
72452000,32767,32767,32767,32767,0,32767
72456000,32767,32767,32767,32767,32767,32767
72460000,32767,32767,32767,0,32767,32767
72464000,32767,32767,32767,32767,32767,32767
72468000,32767,32767,32767,32767,32767,32767
72472000,32767,32767,32767,32767,32767,32767
72476000,32767,32767,32767,32767,0,32767
72480000,32767,32767,32767,32767,32767,32767
72484000,32767,32767,32767,32767,32767,32767
72488000,32767,32767,32767,32767,32767,32767
72492000,32767,32767,32767,32767,32767,32767
72496000,32767,32767,32767,32767,32767,32767
72500000,32767,32767,32767,32767,32767,32767
72504000,32767,32767,32767,32767,32767,32767
72508000,32767,32767,32767,32767,32767,32767
72512000,32767,32767,32767,0,32767,32767
72516000,32767,32767,32767,32767,32767,32767
72520000,32767,32767,32767,32767,32767,32767
72524000,32767,32767,32767,32767,32767,32767
72528000,32767,32767,32767,32767,32767,32767
72532000,32767,32767,32767,32767,32767,32767
72536000,32767,32767,32767,32767,32767,32767
72540000,32767,32767,32767,32767,32767,32767
72544000,32767,32767,32767,32767,32767,32767
72548000,32767,32767,32767,32767,32767,32767
72552000,32767,32767,32767,32767,32767,32767
72556000,32767,32767,32767,32767,32767,32767
72560000,32767,32767,32767,32767,32767,32767
72564000,32767,32767,32767,32767,32767,32767
72568000,32767,32767,32767,32767,32767,32767
72572000,32767,32767,32767,32767,32767,32767
72576000,32767,32767,32767,32767,32767,32767
72580000,32767,32767,32767,32767,32767,32767
72584000,32767,32767,32767,0,32767,32767
72588000,32767,32767,32767,32767,32767,32767
72592000,32767,32767,32767,32767,32767,32767
72596000,32767,32767,32767,32767,0,32767
72600000,32767,32767,32767,32767,32767,32767
72604000,32767,32767,32767,32767,32767,32767
72608000,32767,32767,32767,32767,32767,32767
72612000,32767,32767,32767,32767,32767,32767
72616000,32767,32767,32767,32767,32767,32767
72620000,32767,32767,32767,32767,0,32767
72624000,32767,32767,32767,32767,32767,32767
72628000,32767,32767,32767,0,32767,32767
72632000,32767,32767,32767,32767,32767,32767
72636000,32767,32767,32767,32767,32767,32767
72640000,32767,32767,32767,32767,32767,32767
72644000,32767,32767,32767,32767,32767,32767
72648000,32767,32767,32767,32767,32767,32767
72652000,32767,32767,32767,32767,32767,32767
72656000,32767,32767,32767,32767,32767,32767
72660000,32767,32767,32767,32767,32767,32767
72664000,32767,32767,32767,32767,32767,32767
72668000,32767,32767,32767,32767,32767,32767
72672000,32767,32767,32767,32767,32767,32767
72676000,32767,32767,32767,32767,32767,32767
72680000,32767,32767,32767,32767,32767,32767
72684000,32767,32767,32767,-40,32767,32767
72688000,32767,32767,32767,32767,32767,32767
72692000,32767,32767,32767,32767,32767,32767
72696000,32767,32767,32767,32767,32767,32767
72700000,32767,32767,32767,32767,32767,32767
72704000,32767,32767,32767,32767,32767,32767
72708000,32767,32767,32767,32767,32767,32767
72712000,32767,32767,32767,32767,32767,32767
72716000,32767,32767,32767,32767,32767,32767
72720000,32767,32767,32767,32767,32767,32767
72724000,32767,32767,32767,32767,32767,32767
72728000,32767,32767,32767,32767,0,32767
72732000,32767,32767,32767,32767,32767,32767
72736000,32767,32767,32767,32767,32767,32767
72740000,32767,32767,32767,32767,32767,32767
72744000,32767,32767,32767,32767,32767,32767
72748000,32767,32767,32767,32767,32767,32767
72752000,32767,32767,32767,32767,32767,32767
72756000,32767,32767,32767,-40,-40,32767
72760000,32767,32767,32767,32767,32767,32767
72764000,32767,32767,32767,32767,32767,32767
72768000,32767,32767,32767,32767,32767,32767
72772000,32767,32767,32767,32767,32767,32767
72776000,32767,32767,32767,32767,32767,32767
72780000,32767,32767,32767,32767,32767,32767
72784000,32767,32767,32767,32767,32767,32767
72788000,32767,32767,32767,32767,32767,32767
72792000,32767,32767,32767,32767,32767,32767
72796000,32767,32767,32767,32767,32767,32767
72800000,32767,32767,32767,-40,32767,32767
72804000,32767,32767,32767,32767,32767,32767
72808000,32767,32767,32767,32767,32767,32767
72812000,32767,32767,32767,32767,32767,32767
72816000,32767,32767,32767,32767,32767,32767
72820000,32767,32767,32767,32767,32767,32767
72824000,32767,32767,32767,32767,32767,32767
72828000,32767,32767,32767,32767,32767,32767
72832000,32767,32767,32767,32767,32767,32767
72836000,32767,32767,32767,32767,32767,32767
72840000,32767,32767,32767,32767,32767,32767
72844000,32767,32767,32767,32767,32767,32767
72848000,32767,32767,32767,0,32767,32767
72852000,32767,32767,32767,32767,32767,32767
72856000,32767,32767,32767,32767,32767,32767
72860000,32767,32767,32767,32767,32767,32767
72864000,32767,32767,32767,32767,32767,32767
72868000,32767,32767,32767,32767,0,32767
72872000,32767,32767,32767,32767,32767,32767
72876000,32767,32767,32767,32767,32767,32767
72880000,32767,32767,32767,32767,32767,32767
72884000,32767,32767,32767,32767,0,32767
72888000,32767,32767,32767,32767,32767,32767
72892000,32767,32767,32767,32767,32767,32767
72896000,32767,32767,32767,32767,32767,32767
72900000,32767,32767,32767,32767,32767,32767
72904000,32767,32767,32767,32767,32767,32767
72908000,32767,32767,32767,32767,32767,32767
72912000,32767,32767,32767,32767,32767,32767
72916000,32767,32767,32767,32767,32767,32767
72920000,32767,32767,32767,0,32767,32767
72924000,32767,32767,32767,32767,32767,32767
72928000,32767,32767,32767,32767,32767,32767
72932000,32767,32767,32767,32767,32767,32767
72936000,32767,32767,32767,32767,32767,32767
72940000,32767,32767,32767,32767,32767,32767
72944000,32767,32767,32767,0,32767,32767
72948000,32767,32767,32767,32767,32767,32767
72952000,32767,32767,32767,32767,32767,32767
72956000,32767,32767,32767,32767,32767,32767
72960000,32767,32767,32767,32767,32767,32767
72964000,32767,32767,32767,32767,32767,32767
72968000,32767,32767,32767,32767,32767,32767
72972000,32767,32767,32767,32767,32767,32767
72976000,32767,32767,32767,32767,32767,32767
72980000,32767,32767,32767,32767,32767,32767
72984000,32767,32767,32767,32767,32767,32767
72988000,32767,32767,32767,32767,32767,32767
72992000,32767,32767,32767,32767,32767,32767
72996000,32767,32767,32767,32767,32767,32767
73000000,32767,32767,32767,32767,32767,32767
73004000,32767,32767,32767,32767,32767,32767
73008000,32767,32767,32767,32767,32767,32767
73012000,32767,32767,32767,32767,32767,32767
73016000,32767,32767,32767,32767,0,32767
73020000,32767,32767,32767,32767,32767,32767
