timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
73100000,73100000,197388,-0.08137379,-0.21284968,0.42890674,11.768763,0
74096000,74096000,197388,-0.15225089,-0.06999266,0.45154154,11.768763,0
75092000,75092000,197388,-0.17943382,0.0191483,0.44372278,11.768854,0
76100000,76100000,197388,-0.037370283,0.04859493,0.47980443,11.768824,0
77096000,77096000,197388,-0.15479796,0.047825836,0.45485935,11.769007,0
78092000,78092000,197388,-0.12721387,0.06902206,0.45649353,11.769007,0
79100000,79100000,197388,-0.13665174,0.069404416,0.4556,11.768854,0
80096000,80096000,197388,-0.12530187,0.06599788,0.45769554,11.7686405,0
81092000,81092000,197388,-0.12007325,0.06263488,0.46867263,11.768427,0
82096000,82096000,197388,-0.12020465,0.06670004,0.45506963,11.768305,0
83096000,83096000,197388,-0.12327847,0.0671421,0.45884135,11.768183,0
84092000,84092000,197388,-0.20538011,0.06790379,0.43292758,11.768152,0
85100000,85100000,197388,-0.21049263,0.06630254,0.42284745,11.768091,0
86096000,86096000,197388,-0.20606185,0.0717891,0.4315019,11.76803,0
87092000,87092000,197388,-0.04776463,0.2839529,0.39498326,11.7677555,0
88100000,88100000,197388,0.18677467,0.19556244,0.39775473,11.767725,0
89092000,89092000,197388,0.17261155,0.21214655,0.39890915,11.767603,0
90092000,90092000,197388,0.12841286,0.21401021,0.40669695,11.767725,0
91100000,91100000,197388,0.13428195,0.20752051,0.41605386,11.767725,0
92096000,92096000,197388,0.13709167,0.20579995,0.4075369,11.767786,0
93092000,93092000,197388,0.089743845,0.21297635,0.42439827,11.767969,0
94100000,94100000,197388,0.050935034,0.21145521,0.4287706,11.768183,0
95096000,95096000,197388,0.03431828,0.19746554,0.435267,11.768366,0
96092000,96092000,197388,0.035819445,0.20947918,0.43177855,11.768335,0
97100000,97100000,197388,0.01794838,0.21145009,0.43091747,11.758142,0
98096000,98096000,197388,0.053865887,0.20546223,0.4412252,11.740686,0
99092000,99092000,197388,0.059474774,0.21199664,0.42720836,11.7242985,0
100100000,100100000,197388,0.05723689,0.20860268,0.4303431,11.707514,0
101096000,101096000,197388,0.05293897,0.19967407,0.43058515,11.690607,0
102088000,102088000,197388,0.053178884,0.21226951,0.43979004,11.674402,0
103100000,103100000,197388,0.056099378,0.20351481,0.4320348,11.661982,0
104096000,104096000,197388,0.05995901,0.21491925,0.42807454,11.653498,0
105092000,105092000,197388,0.057832632,0.20771094,0.4255783,11.648066,0
106096000,106096000,197388,0.06501709,0.20889798,0.427674,11.644526,0
107096000,107096000,197388,0.007927271,0.10737957,0.46794564,11.642176,0
108092000,108092000,197388,-0.013906458,0.068990365,0.47681257,11.640772,0
109100000,109100000,197388,-0.13574201,0.07391148,0.44784927,11.64065,0
110096000,110096000,197388,-0.12212988,0.07229072,0.46001866,11.640589,0
111092000,111092000,197388,-0.12301578,0.073990844,0.45898393,11.640497,0
112100000,112100000,197388,-0.12438838,0.07961338,0.46516114,11.640253,0
113096000,113096000,197388,-0.1168333,0.08676098,0.45563835,11.639856,0
114092000,114092000,197388,-0.12284847,0.07942847,0.4584625,11.63946,0
115100000,115100000,197388,-0.12111185,0.08552249,0.45746702,11.639002,0
116096000,116096000,197388,-0.19788021,0.0818515,0.4281862,11.638544,0
117092000,117092000,197388,-0.2150744,0.075207055,0.4207131,11.638178,0
118100000,118100000,197388,-0.22094539,0.07649132,0.41759765,11.637995,0
119096000,119096000,197388,-0.2422832,-0.13979237,0.39285168,11.642481,0
120092000,120092000,197388,-0.067767695,-0.21152921,0.42408222,11.652033,0
121100000,121100000,197388,0.022043003,-0.21436836,0.41984466,11.66189,0
122096000,122096000,197388,0.00045271206,-0.20864071,0.4285641,11.671991,0
123092000,123092000,197388,-0.0020519912,-0.21069714,0.43080702,11.6817875,0
124100000,124100000,197388,0.003782253,-0.21785253,0.42710805,11.691828,0
125096000,125096000,197388,0.00046334483,-0.21345136,0.4293353,11.701899,0
126092000,126092000,197388,0.0042997403,-0.21466042,0.42885846,11.711695,0
127100000,127100000,197388,-0.006793157,-0.21628305,0.4302228,11.721735,0
128096000,128096000,197388,-0.006740985,-0.20479798,0.4391734,11.731714,0
129092000,129092000,197388,0.003039529,-0.21253717,0.42577252,11.741358,0
130100000,130100000,197388,6.3726846e-05,-0.22022098,0.4290426,11.751184,0
131096000,131096000,197388,0.0036251333,-0.2243858,0.4275127,11.759668,0
132092000,132092000,197388,0.0018831735,-0.21516424,0.43077788,11.764246,0
133100000,133100000,197388,0.0008822616,-0.2213444,0.42305273,11.770136,0
134096000,134096000,197388,9.316644e-05,-0.22289178,0.43251634,11.778772,0
135092000,135092000,197388,0.006066812,-0.21034373,0.42940724,11.785883,0
136100000,136100000,197388,-0.0015480431,-0.20908694,0.43048128,11.79217,0
137096000,137096000,197388,-0.0075803013,-0.21458244,0.42496306,11.797541,0
138092000,138092000,197388,-0.0039999513,-0.21911359,0.43042016,11.802027,0
139100000,139100000,197388,0.0017238632,-0.22267023,0.43020046,11.806299,0
140092000,140092000,197388,-0.0028674975,-0.2181456,0.42710087,11.810541,0
141092000,141092000,197388,-0.0015038049,-0.21173765,0.43416646,11.814875,0
142100000,142100000,197388,0.0014768009,-0.22849451,0.43385154,11.819178,0
143096000,143096000,197388,-0.0016176546,-0.22836214,0.43001625,11.823359,0
144092000,144092000,197388,0.002932453,-0.21619217,0.42814445,11.827539,0
145100000,145100000,197388,-0.0017355386,-0.22011174,0.42940626,11.831873,0
146092000,146092000,197388,-0.0009558847,-0.21826339,0.42518738,11.832727,0
147092000,147092000,197388,-0.0051226206,-0.21783853,0.427352,11.832727,0
148100000,148100000,197388,-0.0052355872,-0.21831767,0.43391752,11.832727,0
149096000,149096000,197388,-0.0023597472,-0.21193688,0.43169865,11.832727,0
